time(100ns),time_stamp(ms),object1.x,object1.y,object1.z,object2.x,object2.y,object2.z,object3.x,object3.y,object3.z,
638520715631310057,234992,-23.90595,-4.913812,13.80265,-23.84133,22.75298,13.80265,8.584144,28.06547,19.00025,
638520715631430069,235004,-23.8501,-4.90233,13.7704,-23.78562,22.69981,13.7704,8.569572,28.01783,18.96799,
638520715631539993,235015,-23.79103,-4.890189,13.73629,-23.72672,22.64359,13.73629,8.554164,27.96746,18.93389,
638520715631649989,235026,-23.73386,-4.878438,13.70328,-23.6697,22.58918,13.70328,8.53925,27.9187,18.90088,
638520715631760010,235037,-23.67609,-4.866564,13.66993,-23.61209,22.5342,13.66993,8.524182,27.86943,18.86753,
638520715631870003,235048,-23.61828,-4.854681,13.63655,-23.55444,22.47918,13.63655,8.509102,27.82013,18.83415,
638520715631979996,235059,-23.5611,-4.842927,13.60354,-23.49741,22.42475,13.60354,8.494186,27.77136,18.80114,
638520715632099999,235071,-23.5037,-4.831129,13.5704,-23.44017,22.37012,13.5704,8.479214,27.72241,18.768,
638520715632199995,235081,-23.44364,-4.818783,13.53572,-23.38027,22.31296,13.53572,8.463546,27.67119,18.73332,
638520715632309989,235092,-23.38844,-4.807437,13.50385,-23.32522,22.26042,13.50385,8.449147,27.62411,18.70145,
638520715632427683,235104,-23.33083,-4.795595,13.47058,-23.26776,22.20559,13.47058,8.434119,27.57498,18.66818,
638520715632537588,235115,-23.27273,-4.783653,13.43704,-23.20982,22.15029,13.43704,8.418964,27.52543,18.63464,
638520715632647591,235126,-23.21438,-4.771659,13.40335,-23.15163,22.09475,13.40335,8.403744,27.47567,18.60095,
638520715632757715,235137,-23.15767,-4.760003,13.37061,-23.09507,22.04078,13.37061,8.38895,27.4273,18.56821,
638520715632867658,235148,-23.09936,-4.748017,13.33694,-23.03692,21.98528,13.33694,8.37374,27.37757,18.53454,
638520715632977654,235159,-23.04036,-4.73589,13.30288,-22.97808,21.92912,13.30288,8.35835,27.32726,18.50047,
638520715633087650,235170,-22.98403,-4.724312,13.27035,-22.92191,21.87551,13.27035,8.343657,27.27922,18.46795,
638520715633197653,235181,-22.92589,-4.712362,13.23679,-22.86393,21.82018,13.23679,8.328491,27.22964,18.43439,
638520715633317661,235192,-22.86947,-4.700765,13.20421,-22.80766,21.76648,13.20421,8.313773,27.18151,18.40181,
638520715633427662,235203,-22.81094,-4.688735,13.17042,-22.74929,21.71078,13.17042,8.298507,27.1316,18.36802,
638520715633537666,235215,-22.75391,-4.677012,13.13749,-22.69241,21.6565,13.13749,8.28363,27.08297,18.33509,
638520715633647655,235226,-22.69386,-4.66467,13.10282,-22.63253,21.59935,13.10282,8.267967,27.03176,18.30042,
638520715633767766,235237,-22.63765,-4.653114,13.07036,-22.57646,21.54584,13.07036,8.253303,26.98381,18.26796,
638520715633867757,235248,-22.57701,-4.640652,13.03535,-22.51599,21.48813,13.03535,8.237487,26.9321,18.23295,
638520715633977871,235259,-22.52204,-4.629352,13.00361,-22.46116,21.43581,13.00361,8.223146,26.88522,18.20121,
638520715634087864,235270,-22.46483,-4.617593,12.97058,-22.40411,21.38136,12.97058,8.208224,26.83643,18.16818,
638520715634197864,235281,-22.40707,-4.60572,12.93723,-22.3465,21.32639,12.93723,8.193156,26.78716,18.13483,
