time(100ns),time_stamp(ms),frame,gaze_direct_L.x,gaze_direct_L.y,gaze_direct_L.z,gaze_direct_R.x,gaze_direct_R.y,gaze_direct_R.z,forward.x,forward.y,forward.z
638203560176862133,559515,45059,-0.1015778,0.2752228,0.9559937,-0.1156769,0.2927094,0.949173,-0.3697188,0.2065185,0.9059018
638203560176942133,559523,45060,-0.1072235,0.2691956,0.9570923,-0.1143188,0.2880249,0.9507599,-0.3664026,0.2075992,0.9070015
638203560177022139,559531,45061,-0.1098633,0.2701263,0.9565277,-0.1110382,0.2826538,0.9527588,-0.3628806,0.2090284,0.9080885
638203560177112137,559540,45062,-0.1077881,0.2698517,0.9568329,-0.1133118,0.2815094,0.9528351,-0.3594593,0.2100945,0.9092026
638203560177192134,559548,45062,-0.1060181,0.2697144,0.957077,-0.1120758,0.283493,0.9523926,-0.3594593,0.2100945,0.9092026
638203560177272134,559556,45063,-0.106369,0.2690735,0.9572144,-0.1120758,0.2832642,0.9524536,-0.3559855,0.2111819,0.9103167
638203560177362134,559565,45064,-0.1066589,0.2683105,0.9573975,-0.1120605,0.2824707,0.9526978,-0.3525384,0.2125482,0.9113396
638203560177442140,559573,45064,-0.1045837,0.2680817,0.9576874,-0.1120758,0.2818909,0.9528656,-0.3525384,0.2125482,0.9113396
638203560177522133,559581,45065,-0.1030121,0.267868,0.9579163,-0.1119995,0.2829285,0.9525757,-0.3487644,0.2140133,0.9124482
638203560177612134,559590,45066,-0.1029205,0.2672424,0.9580994,-0.1120605,0.2822418,0.9527588,-0.345183,0.2153765,0.9134887
638203560177692137,559598,45067,-0.103363,0.2667084,0.9582062,-0.1121216,0.2815704,0.9529572,-0.3414934,0.2167851,0.9145417
638203560177772129,559606,45067,-0.1034241,0.2666168,0.9582214,-0.1120911,0.2804871,0.9532776,-0.3414934,0.2167851,0.9145417
638203560177862135,559615,45068,-0.1033936,0.2663116,0.958313,-0.1121368,0.2794037,0.953598,-0.337768,0.2180693,0.9156192
638203560177942133,559623,45069,-0.1035461,0.2662964,0.9582977,-0.1121674,0.2788696,0.9537506,-0.3339286,0.2192807,0.9167375
638203560178022134,559631,45070,-0.1036072,0.2660522,0.9583588,-0.1121521,0.2784271,0.9538727,-0.3299999,0.2203451,0.9179042
638203560178112137,559640,45071,-0.1034698,0.2655029,0.9585266,-0.1120605,0.2783356,0.9539185,-0.3260502,0.2214782,0.9190423
638203560178192133,559648,45071,-0.103302,0.2649231,0.9587097,-0.111969,0.2782593,0.953949,-0.3260502,0.2214782,0.9190423
638203560178272133,559656,45072,-0.1024323,0.2638855,0.9590912,-0.111557,0.278717,0.9538574,-0.3219362,0.2225102,0.9202425
638203560178362133,559665,45073,-0.1026306,0.262558,0.9594269,-0.1118774,0.276825,0.9543762,-0.3180203,0.2238493,0.9212788
638203560178442137,559673,45073,-0.1023102,0.2616272,0.9597168,-0.1124268,0.2773895,0.9541473,-0.3180203,0.2238493,0.9212788
638203560178532134,559682,45074,-0.1027832,0.2617493,0.9596405,-0.1100616,0.2776184,0.954361,-0.3137093,0.2251539,0.9224382
638203560178612134,559690,45075,-0.1029205,0.2586212,0.9604645,-0.1102142,0.2739868,0.9553833,-0.3094867,0.2263413,0.9235733
638203560178692133,559698,45076,-0.1017609,0.2571869,0.9609833,-0.1097107,0.273468,0.9555969,-0.3050925,0.2276823,0.924705
638203560178772129,559706,45076,-0.1016083,0.2551575,0.9615326,-0.1062775,0.2734833,0.9559784,-0.3050925,0.2276823,0.924705
638203560178862133,559715,45077,-0.09944153,0.2543793,0.9619751,-0.1066437,0.2735748,0.9559021,-0.3008032,0.229093,0.9257612
638203560178942133,559723,45078,-0.0997467,0.2536621,0.9621277,-0.1062164,0.272934,0.9561462,-0.2964625,0.2304719,0.9268186
638203560179022138,559731,45079,-0.09980774,0.2523193,0.9624786,-0.1062317,0.2725525,0.9562531,-0.2920451,0.2320942,0.9278157
638203560179112137,559740,45080,-0.100296,0.2519684,0.9625092,-0.1065674,0.2720184,0.9563599,-0.287811,0.2336136,0.928757
638203560179192134,559748,45080,-0.1009979,0.2486572,0.9633026,-0.1056824,0.2715149,0.956604,-0.287811,0.2336136,0.928757
638203560179272134,559756,45081,-0.09973145,0.2484283,0.9634857,-0.1064148,0.2711334,0.9566345,-0.2834298,0.2353255,0.9296717
638203560179362137,559765,45082,-0.09912109,0.2477264,0.9637299,-0.1052094,0.271698,0.956604,-0.2792622,0.2369495,0.9305201
638203560179442138,559773,45082,-0.09873962,0.2472839,0.9638824,-0.1053772,0.2717133,0.9565887,-0.2792622,0.2369495,0.9305201
638203560179532132,559782,45083,-0.09831238,0.2472076,0.9639587,-0.105423,0.2712708,0.9566956,-0.2749837,0.2383379,0.9314392
638203560179612134,559790,45084,-0.09797668,0.2469635,0.9640503,-0.1051636,0.2716675,0.9566193,-0.270708,0.2398187,0.9323112
638203560179692134,559798,45085,-0.09773254,0.2469177,0.9640808,-0.1030121,0.2706757,0.9571381,-0.2663686,0.2413704,0.9331603
638203560179772125,559806,45085,-0.09779358,0.2457733,0.9643707,-0.1018066,0.2696075,0.9575653,-0.2663686,0.2413704,0.9331603
638203560179862134,559815,45086,-0.09761047,0.2457581,0.964386,-0.1014557,0.2694702,0.9576416,-0.2623865,0.2432391,0.933803
638203560179942132,559823,45087,-0.09725952,0.2457275,0.9644318,-0.1016998,0.2671967,0.958252,-0.2584729,0.2447954,0.9344876
638203560180022133,559831,45088,-0.0973053,0.2458649,0.9644012,-0.1015625,0.2667236,0.9584045,-0.2542388,0.246519,0.9351957
638203560180112133,559840,45089,-0.09721375,0.2449951,0.9646301,-0.1009521,0.2662964,0.9585724,-0.2498294,0.2481914,0.9359414
638203560180192133,559848,45089,-0.09701538,0.2449036,0.9646759,-0.100647,0.2657013,0.958786,-0.2498294,0.2481914,0.9359414
638203560180272132,559856,45090,-0.09689331,0.2447968,0.9647064,-0.1004333,0.2650909,0.9589691,-0.2456281,0.2501757,0.9365249
638203560180362133,559865,45091,-0.09571838,0.2450104,0.9647675,-0.1004333,0.2646179,0.9590912,-0.2410676,0.2519395,0.9372368
638203560180442133,559873,45091,-0.09417725,0.2450104,0.96492,-0.09965515,0.2633362,0.9595337,-0.2410676,0.2519395,0.9372368
638203560180522132,559881,45092,-0.09425354,0.2450562,0.9649048,-0.0990448,0.2602997,0.9604187,-0.2363766,0.2537799,0.9379349
638203560180612138,559890,45093,-0.09428406,0.2439575,0.9651794,-0.09880066,0.2601929,0.9604797,-0.231842,0.2556554,0.9385572
638203560180692135,559898,45094,-0.09562683,0.2410583,0.9657745,-0.09869385,0.2579803,0.9610901,-0.2272058,0.2575222,0.9391804
638203560180772134,559906,45094,-0.1000061,0.2422028,0.9650421,-0.0982666,0.2531128,0.9624176,-0.2272058,0.2575222,0.9391804
638203560180862134,559915,45095,-0.08329773,0.2366943,0.9680023,-0.09268188,0.2483368,0.9642181,-0.2224546,0.2592779,0.9398345
638203560180942132,559923,45096,-0.07489014,0.243515,0.9669952,-0.07919312,0.2584839,0.9627533,-0.2175768,0.2610925,0.9404738
638203560181022135,559931,45097,-0.06864929,0.2439575,0.9673462,-0.06970215,0.2603912,0.9629822,-0.2126505,0.2628928,0.9410989
638203560181112138,559940,45098,-0.05476379,0.2605133,0.963913,-0.06587219,0.2582245,0.9638214,-0.2075871,0.2644354,0.941797
638203560181192131,559948,45098,-0.0629425,0.2594604,0.9636841,-0.06999207,0.2549744,0.9644012,-0.2075871,0.2644354,0.941797
638203560181272132,559956,45099,-0.06298828,0.2562866,0.9645386,-0.06871033,0.2553558,0.964386,-0.2024477,0.2663402,0.9423788
638203560181362133,559965,45100,-0.06306458,0.2526855,0.9654846,-0.06912231,0.256424,0.9640808,-0.1971751,0.267988,0.9430294
638203560181442134,559973,45100,-0.06329346,0.2503052,0.9660797,-0.06878662,0.2568359,0.9639893,-0.1971751,0.267988,0.9430294
638203560181522131,559981,45101,-0.06343079,0.2479553,0.9666748,-0.06869507,0.2566071,0.9640656,-0.1919341,0.2697918,0.9435962
638203560181612134,559990,45102,-0.06474304,0.246994,0.9668427,-0.06799316,0.2563477,0.9641724,-0.1868681,0.2717142,0.9440613
638203560181692132,559998,45103,-0.06417847,0.2459869,0.9671326,-0.067276,0.2563629,0.9642181,-0.1818032,0.2735352,0.9445243
638203560181772133,560006,45103,-0.06494141,0.2457733,0.9671326,-0.06686401,0.2567902,0.9641418,-0.1818032,0.2735352,0.9445243
638203560181862132,560015,45104,-0.06585693,0.2458954,0.967041,-0.06646729,0.2572479,0.9640503,-0.1763076,0.2753397,0.9450416
638203560181942132,560023,45105,-0.06681824,0.2457581,0.9670105,-0.06613159,0.2569733,0.9641418,-0.1713121,0.2772638,0.9453978
638203560182022130,560031,45106,-0.0677948,0.245636,0.96698,-0.06581116,0.2567139,0.9642334,-0.1661936,0.279143,0.9457583
638203560182112136,560040,45107,-0.06832886,0.2457275,0.9669189,-0.06581116,0.2563324,0.9643402,-0.1608882,0.2811101,0.9460931
638203560182192132,560048,45107,-0.06886292,0.2458038,0.9668579,-0.0657196,0.256134,0.9644012,-0.1608882,0.2811101,0.9460931
638203560182272131,560056,45108,-0.06936646,0.2459564,0.9667816,-0.06573486,0.2557373,0.9644928,-0.1556512,0.2832314,0.9463365
638203560182362134,560065,45109,-0.06983948,0.2457886,0.9667969,-0.06576538,0.2553101,0.9646149,-0.1504762,0.2853155,0.9465474
638203560182442136,560073,45109,-0.06997681,0.2449951,0.96698,-0.06552124,0.2555237,0.9645691,-0.1504762,0.2853155,0.9465474
638203560182522135,560081,45110,-0.06985474,0.2446442,0.9670868,-0.0652771,0.2552795,0.9646454,-0.1452947,0.2874572,0.9467089
638203560182612133,560090,45111,-0.06987,0.2438812,0.9672699,-0.06526184,0.2552948,0.9646454,-0.1397505,0.2899702,0.9467772
638203560182692134,560098,45112,-0.06987,0.2436981,0.9673157,-0.06587219,0.254425,0.9648285,-0.1342086,0.2922215,0.9468868
638203560182772131,560106,45112,-0.06887817,0.2424164,0.9677124,-0.06587219,0.2535553,0.9650574,-0.1342086,0.2922215,0.9468868
638203560182862131,560115,45113,-0.06890869,0.2401581,0.968277,-0.06587219,0.2529144,0.9652405,-0.1285495,0.2946711,0.9469129
638203560182942132,560123,45114,-0.06918335,0.2399139,0.9683075,-0.06741333,0.2523346,0.965271,-0.1230581,0.2972748,0.9468286
638203560183022136,560131,45115,-0.0690155,0.2399597,0.9683228,-0.06741333,0.2512512,0.9655609,-0.1173836,0.2998946,0.9467229
638203560183112134,560140,45116,-0.06945801,0.2385864,0.9686279,-0.06748962,0.2509613,0.9656372,-0.1116961,0.3026331,0.9465396
638203560183192130,560148,45116,-0.06936646,0.2381897,0.9687347,-0.06768799,0.2509003,0.9656372,-0.1116961,0.3026331,0.9465396
638203560183272131,560156,45117,-0.06951904,0.2375488,0.9688721,-0.06755066,0.2480469,0.9663849,-0.1059267,0.3053636,0.9463258
638203560183362131,560165,45118,-0.07029724,0.237793,0.9687653,-0.06767273,0.247757,0.9664459,-0.1002991,0.3081751,0.9460276
638203560183442133,560173,45118,-0.07029724,0.2363129,0.9691162,-0.06793213,0.2468872,0.9666443,-0.1002991,0.3081751,0.9460276
638203560183522131,560181,45119,-0.07019043,0.233551,0.9698029,-0.06852722,0.2471008,0.9665527,-0.09453292,0.3110839,0.9456692
638203560183612131,560190,45120,-0.07028198,0.2333984,0.9698334,-0.06861877,0.246109,0.9667969,-0.08867891,0.3143388,0.9451599
638203560183692137,560198,45121,-0.07034302,0.2332306,0.9698639,-0.07521057,0.2529602,0.9645386,-0.08297645,0.3176128,0.944583
638203560183772139,560206,45121,-0.07052612,0.2329865,0.9699097,-0.07516479,0.2526703,0.9646149,-0.08297645,0.3176128,0.944583
638203560183862130,560215,45122,-0.07052612,0.2325439,0.9700165,-0.0766449,0.2518616,0.9647217,-0.0768159,0.3209371,0.9439802
638203560183942130,560223,45123,-0.07061768,0.2316437,0.9702301,-0.07679749,0.2516479,0.9647522,-0.07090709,0.3241513,0.9433441
638203560184022133,560231,45124,-0.06069946,0.2370605,0.9695892,-0.07051086,0.2513123,0.9653168,-0.06525591,0.3275686,0.9425712
638203560184112134,560240,45125,-0.06254578,0.2438507,0.9677887,-0.06716919,0.2559967,0.964325,-0.05945614,0.3309704,0.9417662
638203560184192132,560248,45125,-0.06668091,0.2568054,0.9641571,-0.0677948,0.2548828,0.9645844,-0.05945614,0.3309704,0.9417662
638203560184272131,560256,45126,-0.06040955,0.2507172,0.9661713,-0.06842041,0.2542877,0.9646912,-0.05406079,0.3341882,0.9409547
638203560184362131,560265,45127,-0.06300354,0.2509766,0.9659271,-0.07415771,0.2708893,0.9597473,-0.04871169,0.3376137,0.9400235
638203560184442132,560273,45127,-0.06562805,0.2513885,0.9656525,-0.07580566,0.2617798,0.9621429,-0.04871169,0.3376137,0.9400235
638203560184522131,560281,45128,-0.06567383,0.2459412,0.967041,-0.07531738,0.2668762,0.9607697,-0.04347106,0.3409801,0.9390649
638203560184612132,560290,45129,-0.0657196,0.2405243,0.968399,-0.07658386,0.2635651,0.9615784,-0.03846528,0.3444471,0.9380174
638203560184692130,560298,45130,-0.06626892,0.2409515,0.9682617,-0.0776062,0.2627411,0.961731,-0.03371765,0.347792,0.9369652
638203560184772137,560306,45130,-0.06678772,0.2413025,0.9681396,-0.07559204,0.2615509,0.9622192,-0.03371765,0.347792,0.9369652
638203560184862130,560315,45131,-0.06745911,0.238266,0.9688416,-0.07661438,0.2605133,0.9624176,-0.02923597,0.3513787,0.9357768
638203560184942130,560323,45132,-0.06813049,0.2352142,0.9695435,-0.07533264,0.2581329,0.96315,-0.02470023,0.3549259,0.9345681
638203560185032129,560332,45133,-0.06869507,0.2350006,0.9695587,-0.07518005,0.2557678,0.9638062,-0.02010019,0.358931,0.9331477
638203560185112134,560340,45134,-0.06925964,0.2347565,0.969574,-0.0743103,0.2561798,0.9637604,-0.01553127,0.3627353,0.9317628
638203560185192130,560348,45134,-0.06941223,0.2340546,0.9697266,-0.07495117,0.2562103,0.9636993,-0.01553127,0.3627353,0.9317628
638203560185272130,560356,45135,-0.06959534,0.2333984,0.9698792,-0.07522583,0.2562408,0.9636688,-0.01134937,0.3664634,0.9303632
638203560185362133,560365,45136,-0.07012939,0.2335968,0.9697876,-0.07551575,0.2563934,0.9636078,-0.007046597,0.3702722,0.9288966
638203560185442133,560373,45137,-0.07020569,0.2338409,0.9697266,-0.07565308,0.2545013,0.9640961,-0.002709625,0.3738972,0.9274662
638203560185522130,560381,45137,-0.07023621,0.2340088,0.9696808,-0.07557678,0.2525635,0.9646149,-0.002709625,0.3738972,0.9274662
638203560185612134,560390,45138,-0.07025146,0.2343445,0.9696045,-0.07579041,0.2523651,0.9646454,0.001499175,0.3778686,0.925858
638203560185692130,560398,45139,-0.07029724,0.2273254,0.9712677,-0.07577515,0.2521667,0.9647064,0.005737073,0.3814657,0.9243652
638203560185772124,560406,45139,-0.07106018,0.2260742,0.9715118,-0.07579041,0.24823,0.9657288,0.005737073,0.3814657,0.9243652
638203560185862131,560415,45140,-0.07162476,0.2266541,0.9713287,-0.07579041,0.2478485,0.9658203,0.009765363,0.3848489,0.9229279
638203560185942130,560423,45141,-0.07218933,0.2239532,0.9719086,-0.07575989,0.2441864,0.9667511,0.01386537,0.3884571,0.9213625
638203560186022131,560431,45142,-0.07188416,0.2231598,0.9721222,-0.07577515,0.2449493,0.9665527,0.01831876,0.3918845,0.919832
638203560186112132,560440,45143,-0.07292175,0.2245483,0.9717255,-0.0745697,0.2445374,0.9667511,0.02265661,0.3954433,0.9182109
638203560186192128,560448,45143,-0.07261658,0.2209778,0.9725647,-0.07458496,0.2441254,0.9668579,0.02265661,0.3954433,0.9182109
638203560186272130,560456,45144,-0.07287598,0.2219543,0.9723206,-0.07197571,0.2424316,0.9674835,0.02683834,0.3989469,0.9165812
638203560186362138,560465,45145,-0.06690979,0.214035,0.9745178,-0.07087708,0.243454,0.9673004,0.03106384,0.4024761,0.9149033
638203560186442132,560473,45146,-0.07548523,0.2218323,0.9721527,-0.07740784,0.240921,0.9674377,0.03521962,0.4059754,0.9132051
638203560186522129,560481,45146,-0.08610535,0.231308,0.9690552,-0.09474182,0.2466431,0.964447,0.03521962,0.4059754,0.9132051
638203560186612131,560490,45147,-0.09228516,0.240097,0.9663391,-0.103653,0.2477417,0.9632568,0.03930449,0.4095626,0.9114349
638203560186692130,560498,45148,-0.08836365,0.2433167,0.9658966,-0.1031952,0.2536316,0.9617615,0.04313926,0.4129155,0.9097471
638203560186772134,560506,45148,-0.08961487,0.2420807,0.966095,-0.1024323,0.2504272,0.9626923,0.04313926,0.4129155,0.9097471
638203560186862129,560515,45149,-0.09069824,0.2408752,0.9662933,-0.1021118,0.2462463,0.9638062,0.0469077,0.4160793,0.9081177
638203560186942131,560523,45150,-0.09255981,0.2396545,0.9664307,-0.1015472,0.2469025,0.9636993,0.05055612,0.4192533,0.9064605
638203560187022129,560531,45151,-0.09367371,0.2384796,0.9666138,-0.1009521,0.2477722,0.9635315,0.05403515,0.4222753,0.9048557
638203560187112133,560540,45152,-0.09387207,0.2365723,0.9670563,-0.1003113,0.2470398,0.9637909,0.0572658,0.4251994,0.9032863
638203560187192129,560548,45152,-0.09378052,0.234436,0.9675903,-0.09970093,0.2467346,0.9639282,0.0572658,0.4251994,0.9032863
638203560187272130,560556,45153,-0.09390259,0.2348328,0.9674835,-0.09988403,0.2469788,0.9638519,0.06040183,0.4277722,0.9018661
638203560187362133,560565,45154,-0.09371948,0.2349396,0.9674683,-0.1000519,0.2472382,0.9637604,0.06341254,0.4299278,0.9006336
638203560187442132,560573,45155,-0.09376526,0.2340393,0.9676819,-0.09910583,0.2478333,0.9637146,0.06603079,0.4322183,0.8993483
638203560187522131,560581,45155,-0.09381104,0.2330933,0.9679108,-0.09919739,0.2484589,0.9635315,0.06603079,0.4322183,0.8993483
638203560187612131,560590,45156,-0.09379578,0.2306366,0.9685059,-0.09867859,0.2492828,0.9633789,0.068494,0.4347098,0.8979621
638203560187692129,560598,45157,-0.09368896,0.2280426,0.9691315,-0.09873962,0.2501526,0.96315,0.07043815,0.4372281,0.896588
638203560187772130,560606,45157,-0.09364319,0.228775,0.9689484,-0.09831238,0.2507324,0.9630432,0.07043815,0.4372281,0.896588
638203560187862128,560615,45158,-0.09359741,0.2295074,0.9687805,-0.09788513,0.2512817,0.9629364,0.072505,0.4401349,0.8949996
638203560187942130,560623,45159,-0.09346008,0.230072,0.9686737,-0.0978241,0.2524872,0.9626312,0.07431225,0.4433807,0.8932476
638203560188022131,560631,45160,-0.0933075,0.2301636,0.9686584,-0.09735107,0.2533722,0.9624481,0.07565777,0.4466417,0.8915083
638203560188112132,560640,45161,-0.09332275,0.2311096,0.9684296,-0.09617615,0.2528381,0.9627075,0.07729729,0.4499211,0.8897169
638203560188192128,560648,45161,-0.09309387,0.2298279,0.9687653,-0.08956909,0.2492828,0.9642639,0.07729729,0.4499211,0.8897169
638203560188272131,560656,45162,-0.09332275,0.2288971,0.9689636,-0.08074951,0.2517242,0.9644165,0.07863891,0.4532605,0.8879025
638203560188352133,560664,45163,-0.09249878,0.227829,0.9692841,-0.07884216,0.2488861,0.9653015,0.08007344,0.4565978,0.8860624
638203560188442130,560673,45164,-0.09220886,0.2277069,0.9693451,-0.08639526,0.2498169,0.9644165,0.08144251,0.4598326,0.884263
638203560188522128,560681,45164,-0.09202576,0.2253418,0.9699097,-0.08013916,0.2501221,0.9648743,0.08144251,0.4598326,0.884263
638203560188602131,560689,45165,-0.0901947,0.224823,0.9701996,-0.08088684,0.2488556,0.9651489,0.08236263,0.4632243,0.8824056
638203560188692130,560698,45166,-0.08981323,0.2233582,0.9705811,-0.08172607,0.2473755,0.9654541,0.08358651,0.4663037,0.8806669
638203560188772133,560706,45166,-0.08773804,0.223587,0.9707184,-0.08221436,0.2475739,0.9653625,0.08358651,0.4663037,0.8806669
638203560188862129,560715,45167,-0.07194519,0.2136841,0.9742432,-0.08280945,0.2475433,0.9653168,0.08422288,0.4694833,0.8789153
638203560188942128,560723,45168,-0.06991577,0.2171021,0.9736328,-0.08093262,0.2465668,0.9657288,0.08483807,0.4724956,0.8772402
638203560189032130,560732,45169,-0.07176208,0.2172241,0.973465,-0.0791626,0.2453766,0.9661865,0.08534797,0.4756648,0.8754763
638203560189102124,560739,45169,-0.07110596,0.2174683,0.973465,-0.07952881,0.2447052,0.9663239,0.08534797,0.4756648,0.8754763
638203560189192129,560748,45170,-0.06892395,0.2132111,0.9745636,-0.07987976,0.2440948,0.9664459,0.08599877,0.4789577,0.8736153
638203560189272128,560756,45171,-0.06680298,0.209137,0.9756012,-0.07846069,0.243103,0.9668121,0.08592172,0.4821713,0.8718534
638203560189352132,560764,45172,-0.06771851,0.2096405,0.9754181,-0.07702637,0.2421417,0.9671631,0.08622827,0.4854556,0.8699986
638203560189442129,560773,45173,-0.06863403,0.2101288,0.9752502,-0.0758667,0.2404633,0.9676819,0.08641956,0.4888028,0.8681034
638203560189522128,560781,45173,-0.06538391,0.2114716,0.9751892,-0.07470703,0.2388153,0.9681702,0.08641956,0.4888028,0.8681034
638203560189602131,560789,45174,-0.06121826,0.2060242,0.9766235,-0.06948853,0.2386017,0.9686127,0.08666542,0.4920315,0.8662529
638203560189692127,560798,45175,-0.06295776,0.2068787,0.9763336,-0.07046509,0.2377472,0.96875,0.08675501,0.4952498,0.864408
638203560189772130,560806,45175,-0.06005859,0.2013245,0.9776764,-0.06994629,0.2348938,0.9694977,0.08675501,0.4952498,0.864408
638203560189852128,560814,45176,-0.05717468,0.1992645,0.9782715,-0.06587219,0.2346344,0.9698334,0.08691946,0.498567,0.8624825
638203560189942127,560823,45177,-0.05458069,0.2023163,0.9777832,-0.0663147,0.2313843,0.9705811,0.0871849,0.5016634,0.8606583
638203560190022130,560831,45178,-0.05531311,0.2004547,0.9781342,-0.06535339,0.2314148,0.9706421,0.08727211,0.5049918,0.8587007
638203560190112130,560840,45179,-0.05595398,0.1990509,0.9783783,-0.0592041,0.2299194,0.9713898,0.08724414,0.5082539,0.8567768
638203560190192127,560848,45179,-0.05470276,0.199646,0.9783325,-0.06036377,0.2284393,0.9716797,0.08724414,0.5082539,0.8567768
638203560190272128,560856,45180,-0.05343628,0.2002716,0.9782715,-0.06022644,0.2250519,0.9724731,0.08709309,0.5114398,0.8548942
638203560190352130,560864,45181,-0.04153442,0.2028046,0.9783325,-0.05860901,0.2242432,0.9727631,0.08709745,0.5147436,0.8529086
638203560190442131,560873,45182,-0.03265381,0.1956635,0.9801178,-0.05303955,0.2225342,0.973465,0.08701444,0.517978,0.8509567
638203560190522127,560881,45182,-0.03250122,0.1962738,0.9799957,-0.05503845,0.223114,0.9732208,0.08701444,0.517978,0.8509567
638203560190612130,560890,45183,-0.03277588,0.1956482,0.9801178,-0.03118896,0.2139893,0.9763336,0.08696839,0.5212818,0.8489416
638203560190692129,560898,45184,-0.0320282,0.1948242,0.9803009,-0.03408813,0.2119598,0.9766693,0.0871537,0.5243465,0.8470331
638203560190772123,560906,45184,-0.03108215,0.1935577,0.9805908,-0.03387451,0.2115021,0.9767761,0.0871537,0.5243465,0.8470331
638203560190852127,560914,45185,-0.02908325,0.1836395,0.9825592,-0.03364563,0.211319,0.9768372,0.08724117,0.527728,0.8449214
638203560190942129,560923,45186,-0.005432129,0.1963806,0.9804993,-0.01742554,0.2094116,0.9776611,0.08734196,0.5309768,0.842873
638203560191032126,560932,45187,-7.629395e-05,0.1941223,0.9809723,0.003662109,0.2122345,0.9772034,0.08743648,0.5341879,0.8408318
638203560191102124,560939,45187,0.006149292,0.1931763,0.9811401,0.004928589,0.2095642,0.9777679,0.08743648,0.5341879,0.8408318
638203560191192126,560948,45188,0.006347656,0.1966553,0.9804382,0.0008544922,0.2116547,0.9773407,0.08766718,0.5373508,0.8387899
638203560191272127,560956,45189,0.008148193,0.1960297,0.9805603,-0.001525879,0.2124634,0.9771576,0.08775683,0.5405032,0.8367527
638203560191352127,560964,45190,0.01010132,0.1950531,0.9807281,0.004608154,0.211441,0.9773712,0.08792792,0.5435656,0.8347486
638203560191442135,560973,45191,0.01121521,0.1893768,0.9818268,0.01071167,0.2103271,0.9775696,0.08799906,0.5465589,0.8327842
638203560191522127,560981,45191,0.01138306,0.1832581,0.9829865,0.01026917,0.2103424,0.9775696,0.08799906,0.5465589,0.8327842
638203560191612128,560990,45192,0.00958252,0.1815948,0.9833221,0.009780884,0.211441,0.9773407,0.08806869,0.5497252,0.8306901
638203560191692132,560998,45193,0.01116943,0.1779022,0.9839783,0.009857178,0.2118683,0.9772339,0.0881438,0.5526853,0.8287156
638203560191772129,561006,45194,0.01020813,0.1802826,0.983551,0.009933472,0.2122498,0.9771576,0.08801014,0.5560292,0.82649
638203560191852126,561014,45194,0.01359558,0.1816559,0.9832611,0.01086426,0.210968,0.9774323,0.08801014,0.5560292,0.82649
638203560191942127,561023,45195,0.01695251,0.1804962,0.9834137,0.01177979,0.2095947,0.9777069,0.08807316,0.5592517,0.8243062
638203560192022128,561031,45196,0.01618958,0.1787872,0.9837494,0.012146,0.2097626,0.9776611,0.0879264,0.5624908,0.8221149
638203560192102129,561039,45196,0.01559448,0.1766052,0.9841461,0.01255798,0.2099762,0.9776154,0.0879264,0.5624908,0.8221149
638203560192192127,561048,45197,0.01860046,0.1754303,0.984314,0.01425171,0.2101593,0.9775543,0.08782899,0.5656568,0.8199502
638203560192272126,561056,45198,0.01841736,0.176178,0.9841766,0.01591492,0.2102051,0.9775238,0.08763146,0.5686693,0.817885
638203560192352127,561064,45199,0.01907349,0.1742554,0.9845123,0.0158844,0.2111511,0.9773102,0.08724396,0.5717749,0.8157585
638203560192442132,561073,45200,0.01937866,0.1790771,0.9836273,0.01580811,0.2119751,0.9771423,0.08701643,0.5749514,0.8135473
638203560192522127,561081,45200,0.02005005,0.1790466,0.9836273,0.01704407,0.2088623,0.9777832,0.08701643,0.5749514,0.8135473
638203560192602133,561089,45201,0.02259827,0.1748352,0.9843292,0.02450562,0.2088013,0.9776459,0.08669281,0.5782354,0.811251
638203560192692129,561098,45202,0.02346802,0.1773682,0.9838562,0.02430725,0.2068329,0.9780731,0.08637659,0.5815143,0.8089377
638203560192772132,561106,45203,0.02223206,0.1776886,0.9838257,0.02616882,0.2077637,0.9778137,0.08590897,0.5849875,0.8064796
638203560192862126,561115,45203,0.008972168,0.1729736,0.9848785,0.01092529,0.2112885,0.977356,0.08590897,0.5849875,0.8064796
638203560192942131,561123,45204,0.004577637,0.1814575,0.9833832,0.004150391,0.2160645,0.9763641,0.08538927,0.5883432,0.8040901
638203560193032131,561132,45205,0.007720947,0.1839905,0.9828949,0.006958008,0.2144318,0.9766998,0.08502641,0.5915486,0.8017736
638203560193102133,561139,45205,0.01094055,0.1786499,0.9838409,0.007293701,0.2158203,0.9763947,0.08502641,0.5915486,0.8017736
638203560193192128,561148,45206,0.01225281,0.1738129,0.9846954,0.01142883,0.2164307,0.9762268,0.08428299,0.5947311,0.7994944
638203560193272126,561156,45207,0.01075745,0.1812286,0.9833679,0.009368896,0.2113953,0.9773407,0.08381971,0.5977679,0.7972752
638203560193352126,561164,45208,0.006973267,0.177948,0.9840088,0.009780884,0.2113953,0.9773407,0.0829865,0.6009805,0.7949439
638203560193442130,561173,45209,0.0118103,0.1829376,0.9830475,0.01243591,0.2098694,0.9776459,0.08198413,0.6040666,0.7927057
638203560193522126,561181,45209,0.01306152,0.1805878,0.9834595,0.0118103,0.2076416,0.9781189,0.08198413,0.6040666,0.7927057
638203560193602131,561189,45210,0.01435852,0.1791382,0.9837036,0.01237488,0.205246,0.9786224,0.08145203,0.6073636,0.7902374
